0,1,2,3
1,BSE Limited,2,National Stock Exchange of India Limited
,"25thFloor, P J Towers",,"Exchange Plaza,5th Floor"
,Dalai Street,,"Plot No.C/1, G Block, Bandra - Kurla Complex"
,MUMBAI-400001.,,"Bandra (E),"
,Scrip Code :509631,,MUMBAI-400051.
,,,Scrip Code : LIEG
