0,1
"March 31,2018","March 31, 2017"
395,484
15,18
"1,921","1,811"
-,149
"3,294 (USD 505m)","3,840 (USD 592m)"
200,12
"3,494","4,001"
"1,000","1,214"
"6,258","5,302"
"10,752","10,517"
0.41,0.64
26.1,24.6
18.8,17.4
56.5,53.5
