0,1,2,3
AS AT31.03.2018AUDITED,AS AT31.03.2017AUDITED,AS AT31.03.2018AUDITED,AS AT31.03.2017AUDITED
"1,12,887.65","1,06,900.73","1,22,987.42","1,14,972.98"
"13,860.99","10,223.36","15,286.08","12,992.67"
,,1.04,1.04
"1,039.67",978.76,"1,064.54",983.77
487.44,514.46,"3,844.30","3,785.73"
,,"11,048.51","9,552.13"
