0,1,2,3
,,,^../Lakhs
Air/Rail travel costsAir/Ocean freightTransportation/HandlingOther Service charges,IIC | KO L K AIA jo jiiqVy^o Jj,"2017-181,683.3322,438.047,534.105,492.70","2016-17(1,124.58)(26,399.52)(8,228.36)(7,573.19)"
,,"37,148.17",(43.325.65)
