0,1,2,3,4,5,6
40062.647105.985499.559575.10,39120.137313.124842.877649.84,26959.687931.644704.0010987.20,40062.647105.985499.559575.10,26959.687931.644704.0010987.20,40062.647497.615482.419091.34,29984.628323.274689.687478.53
62243.27,58925.96,50582.52,62243.27,50582.52,62134.00,50476.10
