0,1,2,3
"9,478.69","4,739.34","9,478.69","4,739.34"
"1,00,692.33","94,989.38","1,04,395.13","97,356.76"
,,"2,151.22","1,904.56"
"1,10,171.02","99,728.72","1,16,025.04","1,04,000.66"
