0,1
Sr. No.,Name of the Entities:
21,L&T-AL-Sraiya LRDP 6 Joint Venture
22,Larsen & Toubro Limited & NCC Limited Joint Venture
23,Besix - Larsen & Toubro Joint Venture
24,Larsen & Toubro Ltd - Passavant Energy & Environment JV
25,LNT - Shriram EPC Tanzania UJV
26,LTH Milcom Private Limited
27,L&T- Inabensa Consortium
28,L&T- ISDPL (JV)
29,L&T-IHI Consortium
30,EMAS Saudi Arabia Limited
31,Bauer - L&T Geo Joint Venture
