0,1,2,3,4,5,6
Positives,,,,,,
ExpandingCapacity(score: 10/10),r ^Location in highgrowth market(score: 10/10),--\Location Closeto Customer(score: 810),rHarnessing ^TechRevolutionk fsrnre:9 /IO')u,Labour Cost(score: 9/10),Environment &Safety(score: 9/10),Pricing Powerin home Market(score: 7/10)
Area for improvement,,,,,,
Size(score: 3/10),Coking CoalMinesI (score: 3/10),1Balance Sheet(score: 3/10),Iron OreMines( (score: 5/10) J,Profitability(score: 5/10),ValueAddproduct mix(score: 6/10)J,Downstreambusiness &Energy Cost
