0,1
"125,796","117,584"
"15,922","18,113"
"69,794",64.443
106,41
"7,103","7,668"
-,"1,206"
"3,993","4,446"
"3,093","6,908"
"12,008",18X49.
"16,793",15.726
"234,618","254,484"
"3,915","3,370"
"94,846",100.990
"30,75.1","30,596"
"45,095","42,486"
"292,030","249,094"
9X04,6262
"9,747",1232'
"52,710",.44.925
"338,898","478,955"
-,27201
"538,898","506,156"
,
"793,516","760,640"
