0,1,2,3
Subsidiaries,Subsidiaries,Subsidiaries,Country oiIncorporation
Wipro Portugal S.A.,Wipro Technologies GmbhNew Logic Technologies SARL,,PortugalGermanyFrance
Wipro do Brasil TechnologiaLtda,,,Brazil
,Wipro Do Brasil Sisternetas DeInformatica Ltd,,Brazil
Designit A/S,Designit Denmark A/SDesignit Munich GmbHDesignit Oslo A/SDesignit Sweden ABDesignit T.L. V Ltd.Designit Tokyo Ltd,,DenmarkDenmarkGermanyNorwaySwedenIsraelJapan
