0,1,2
SI. No.,Name of the entity,"Relationship as atMarch 31,2018"
147,PT Karya Mining Solution (K.MS) (formerly known as PT Bumi AnugerahSemesta) (BAS),Joint Venture
148,PT GEMS Energy Indonesia (PTGEI),Joint Venture
149,PT Kuansing Inti Sejahtcra (KIS),Joint Venture
150,PT Bungo Bara Makmur (BBM),Joint Venture
151,Shanghai Jingguang Energy Co Ud (SJECL),Joint Venture
152,GMR Chhattisgarh Energy Limited (GCEL),Associate
153,GMR Rajahmundry Energy Limited (GREL),Associate
154,GMR OSE Hungund Hospct Highways Private Limited (GOSEHHHPL),Associate
