0,1,2
Africa,Birrinations,Total
"474,552","(307,664)","2,170,826"
"49,097","(223,915)","334,990"
"523,649","(531,579)","2,505,816"
"59,748",0,"939,934"
"382,753","(227,214)","782,399"
"442,501","(227,214)","1,722,333"
"96,183","(304,365)","695,344"
"(15,035)",0,"88,139"
"81,148","(304,365)","783,483"
"523,649","(531,579)","2,505,816"
