0,1
"48,725.61","35,270.87"
"18,380.18","14,508.73"
"13,261.96","7,047.30"
"20,630.41","23,039.52"
"106,153.45","107,726.46"
"4,278.37",513.37
"14,310.11","12,016.75"
"4,079.84","5,378.33"
"21,839.51","19,746.42"
"251,659.44","225,247.75"
