0,1,2,3
Leather Auxiliaries,176.20,102.37,"6,480.73"
,(248.69),(176.20),"(6,552.00)"
Others including,,-,"2,136.34"
Manufacturing Scrap,(-),(-),"(1,489.39)"
,"4,489.00","3,107.40","1,03,544.77"
,14.479.40),14.489.00),(1.05.148.21)
