0,1
Name of the Entity,Relationship
Auro Sundaram Ply & Door Pvt. Ltd,Subsidiary
Century MDF Ltd.,Subsidiary
Ara Suppliers Pvt. Ltd.,Subsidiary
Arham Sales Pvt. Ltd.,Subsidiary
Adonis Vyaper Pvt. Ltd.,Subsidiary
Apnapan Viniyog Pvt. Ltd.,Subsidiary
Century Infotech Limited,Subsidiary
Centuryply Myanmar Pvt. Ltd.,Subsidiary
"Century Ply (Singapore) Pte Ltd.Including its Subsidiaries namely:Century Ply Laos Co. Ltd.PT Century Ply IndonesiaCentury Huesolin Plywood Lao Co.,Ltd",Subsidiary
