0,1,2
Particulars,Year,rnded
31 March2018,31 March2017,
Revenue from continuing operations,"27,928.4","28,701.9"
Excise Duty,734.9,"2,977.2"
Revenue from continuing operations net of excise duty,"27,193.5","25,724.7"
Revenue from discontinued operations,"2,488.8","2,641.1"
Excise Dutv,28.7,118.4
Revenue from discontinued operations net of excise duty,"2,460.1","2,522.7"
