0,1
1,KNR - Patel JV
2,Patel - KNR JV
3,NCC-KNR JV
4,KNR - SLEC JV
5,KNR-BPL JV
6,KNR-GVR JV
7,KNR-JKM JV
8,KNR-SLMI JV
9,KNR-TBCPL-JV
10,KNR-PBEPL-JV
11,KNR-SEW-GVR-JV
12,PSK-KNR-GVR-JV
13,BSCPL-KNR-JV
14,KNR HES ACPLJV
15,KNR-JKM-Kamala JV
