0,1,2
1. Stores & Spare parts consumption :,Year Ended 31-Mar-2017,Year Ended31-Mar-2016
Consumable Stores,407.96,719.70
Dyes and Chemicals,962.19,"1,126.06"
Coating and Pigments,251.93,111.13
Packing Material Consumed,375.51,472.33
,"1,997.59","2,429.22"
