0,1,2
,31 December 2017INR in Lacs,31 December 2016INR in Lacs
Inventory at the beginning of the year,"9,871.03","8,251.75"
Add : Purchases,"144,174.61","148,904.03"
Less: Inventory at the end of the year,"(11,545.64)","(9,871.03)"
,"142,500.00","147,284.75"
