0,1,2
,31 December 2017INR in Lacs,31 December 2016INR in Lacs
Inventories at the end of the year,,
Work in Process,"3,259.07","3,269.14"
Finished Goods,"1,459.81","2,010.18"
,"4,718.88","5,279.32"
Inventories at the beginning of the year,,
Work in Process,"3,269.14","2,827.45"
Finished Goods,"2,010.18","1,799.23"
,"5,279.32","4,626.68"
,560.44,(652.64)
