0,1,2
"As at January 1, 2017",77.42,57.74
Balance at the beginning,,
Charged/(Credited) to profit or loss,,
Additional provision recognised,81.68,69.90
Unused amounts reversed,(34.05),(57.74)
Amounts used during the year,(43.37),-
"As at December 31, 2017",81.68,69.90
