0,1,2
Particulars,As at31-Mar-2017,As at31-Mar-2016
"Receivables for a period exceeding six months (Unsecured, considered good) (Net of Provisions forÂ Doubtful Debts (Refer Note No. 28.9)Receivables for a period less than six months (Unsecured, considered good)(Refer Note No.28.9)","2,480.84",260.95
"2,480.84",260.95,
590.47,"7,211.27",
590.47,"7,211.27",
Total,"3,071.31","7,472.22"
