0,1,2
,As at31.03.2018,As at31.03.2017
Authorised,,
"99,50,00,000 Equity Shares of ' 1 each",99.50,99.50
"50,000 11% Redeemable Cumulative Preference shares of'100 each",0.50,0.50
,100.00,100.00
"Issued, Subscribed and Paid up capital",,
"95,91,97,790 Equity Share of' 1 each fully paid",95.92,95.92
,95.92,95.92
a) Reconciliation of shares outstanding at the beginning and at the end of the year,,
