0,1,2
Particulars,"For the year ended March 31, 2018","For the year ended March 31, 2017"
Opening Stock,-,-
Add - Purchases,"2,632.53","2,139.99"
Less - Closing Stock,-,-
Total,"2,632.53","2,139.99"
