0,1,2
"Cash and cash equivalents at the end of the               As atyear include:                              December 31, 2017(a)   Cash on hand                                     0.66(b)   Balances with banks in current                     186.42accounts","As atDecember 31, 20160.58259.98","As atDecember 31, 20150.71520.31"
Cash and cash equivalents (Refer Note 7 (a))              187.08,260.56,521.02
Cash and cash equivalents at the end of the             187.08,260.56,521.02
year,,
