0,1,2
Particulars,"March 31,2018","March 31, 2017"
The principal amount and the interest due thereon remaining unpaid to any supplier as at the end of each accounting year,,
- Principal amount,853.11,116.24
- Interest amount,-,-
"- The amount of interest paid by the buyer in terms of section 16 of the MSMED Act, 2006 along with the amounts of the payment made to the supplier beyond the appointed day during each accounting year",,
"- The amount of interest due and payable for the period of delay in making payment (which have been paid but beyond the appointed day during the period) but without adding the interest specified under the MSMED Act, 2006.",,
- The amount of Interest accrued and remaining unpaid at the end of each accounting period.,-,-
"- The amount of further interest remaining due and payable even in the succeeding years, until such date when the interest dues as above are actually paid to the small enterprise for the purpose of disallowance as a deductible expenditure under section 23 of the MSMED Act, 2006.",,
