0,1,2
Reconciliation of number of shares,,('Million)
Particulars,"As at^December 31, 2017 |","As atDecember 31, 2016"
Shares outstanding at the beginning of the yearShares issued during the yearShares bought back during the year,"302,028,195470,397(5,694,835)","301,562,897465,298"
Shares outstanding at the end of the year,"296,803,757","302,028,195"
